Entry,Entry_species,Species,Population,Date,ID,Flower_No.,Genotype,Length_mm,Width_mm,Ratio_len/wid,Multiplied,Multiplied_cm,Size category,Tunnel_len,Entr_len,Entr_Height,ID.1,Flowers_total,Marked,Wilted,Fruits_marked,Fruits_notmarked,Fruits_total,Fruit,seeds,weight,Avg.weight,Unnamed: 28,Unnamed: 29,Area,NET ID,No. flowers,Unnamed: 33,NO.,Group,Unnamed: 36,Unnamed: 37,ID.2,Size,No. flowers.1,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,ID.3,Unnamed: 47,Size.1,No. flowers.2,Location,Unnamed: 51,Unnamed: 52,Unnamed: 53,ID.4,Unnamed: 55,Size.2,No. flowers.3,Location.1,Unnamed: 59,Yer-BASECAMP,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,ID.5,Unnamed: 70,Size.3,No. flowers.4,Location.2,Unnamed: 74,Unnamed: 75,Location.3,ID.6,Unnamed: 78,Size.4,No. flowers.5,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Area.1,NET ID.1,Tag,No. of flowers,Unnamed: 91,Area.2,NET ID.2,Tag.1,No. of flowers.1
236,197,I.petrana,YER,2023-03-22,57,3,YER_57.3,40.2,49.5,0.8121212121212121,1989.9,19.899000000000004,S,26.6,11.9,8.2,57,,,,,,,1.0,4.0,85.3,21.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,Hill - Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,205,I.petrana,YER,2023-03-22,73,2,YER_73.2,44.7,45.6,0.9802631578947368,2038.3200000000002,20.383200000000006,S,23.5,10.6,7.2,73,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208,Hill - Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,70,I.petrana,YER,2023-03-16,234,7,YER_234.7,45.9,44.9,1.022271714922049,2060.91,20.6091,S,21.2,13.1,11.9,234,,,,,,,1.0,15.0,372.1,24.80666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,Hill - Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,220,I.petrana,YER,2023-03-22,200,2,YER_200.2,46.6,45.2,1.0309734513274336,2106.32,21.063200000000002,S,24.8,12.0,14.8,200,,,,,,,1.0,2.0,64.8,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,Hill - Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,293,I.petrana,YER,2023-03-28,200,3,YER_200.3,42.0,50.7,0.8284023668639052,2129.4,21.294,S,27.7,16.3,8.9,200,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211,Hill - Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,6,I.petrana,YER,2023-03-09,237,2,YER_237.2,42.9,50.6,0.8478260869565217,2170.74,21.707400000000003,S,22.6,9.5,5.4,237,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,69,I.petrana,YER,2023-03-16,234,6,YER_234.6,46.1,47.8,0.9644351464435147,2203.58,22.0358,S,22.6,12.2,10.6,234,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,165,I.petrana,YER,2023-03-19,47,5,YER_47.5,39.1,56.8,0.6883802816901409,2220.88,22.2088,S,30.0,14.5,10.6,47,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,240,I.petrana,YER,2023-03-22,119,3,YER_119.3,46.5,47.8,0.9728033472803348,2222.7,22.227,S,22.7,8.8,5.6,119,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,193,I.petrana,YER,2023-03-22,79,5,YER_79.5,45.6,49.1,0.9287169042769857,2238.96,22.3896,S,19.5,7.7,5.9,79,,,,,,,1.0,11.0,305.6,27.781818181818185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216,Hill - left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,142,I.petrana,YER,2023-03-19,18,2,YER_18.2,41.8,53.6,0.7798507462686567,2240.48,22.404799999999998,S,24.8,9.1,3.9,18,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,264,I.petrana,YER,2023-03-22,161,2,YER_161.2,45.9,48.9,0.9386503067484663,2244.5099999999998,22.445099999999996,S,20.4,8.5,4,161,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218,Hill - Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,247,I.petrana,YER,2023-03-22,128,5,YER_128.5,43.8,51.5,0.8504854368932039,2255.7,22.557000000000002,S,26.9,12.3,5.8,128,,,,,,,1.0,22.0,672.0,30.545454545454547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219,Hill - left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,196,I.petrana,YER,2023-03-22,88,4,YER_88.4,54.1,41.7,1.2973621103117505,2255.9700000000003,22.5597,S,20.8,9.7,4.9,88,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,100,I.petrana,YER,2023-03-16,79,3,YER_79.3,47.3,47.9,0.9874739039665971,2265.6699999999996,22.656699999999997,S,23.0,11.9,9.9,79,,,,,,,1.0,16.0,578.9,36.18125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,114,I.petrana,YER,2023-03-16,185,3,YER_185.3,48.7,46.6,1.0450643776824036,2269.42,22.694200000000002,S,24.8,11.4,9.1,185,,,,,,,1.0,8.0,223.0,27.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,39,I.petrana,YER,2023-03-16,57,2,YER_57.2,47.6,47.8,0.99581589958159,2275.2799999999997,22.752799999999997,S,25.6,11.7,8.3,57,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,271,I.petrana,YER,2023-03-22,170,5,YER_170.5,44.4,51.5,0.8621359223300971,2286.6,22.866,S,30.1,15.4,8.2,170,,,,,,,1.0,22.0,1121.2,50.96363636363637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,61,I.petrana,YER,2023-03-16,99,2,YER_99.2,49.3,47.0,1.048936170212766,2317.1,23.171,S,24.0,13.2,8.1,99,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,85,I.petrana,YER,2023-03-16,237,7,YER_237.7,44.3,53.1,0.8342749529190207,2352.33,23.5233,S,22.3,9.0,5.7,237,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,67,I.petrana,YER,2023-03-16,234,4,YER_234.4,47.8,49.5,0.9656565656565655,2366.1,23.660999999999998,S,26.2,12.3,10.9,234,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,Hill - left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,214,I.petrana,YER,2023-03-22,202,2,YER_202.2,52.3,45.8,1.1419213973799127,2395.3399999999997,23.9534,S,23.9,14.4,10,202,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228,Hill - Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,201,I.petrana,YER,2023-03-22,66,3,YER_66.3,48.5,49.4,0.9817813765182186,2395.9,23.958999999999996,S,24.6,12.2,9.6,66,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,63,I.petrana,YER,2023-03-16,99,4,YER_99.4,49.3,48.6,1.01440329218107,2395.98,23.9598,S,27.8,14.3,8.4,99,,,,,,,1.0,22.0,188.2,8.554545454545455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,77,I.petrana,YER,2023-03-16,127,4,YER_127.4,47.2,50.9,0.9273084479371317,2402.48,24.024800000000003,S,25.8,9.9,6.4,127,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,82,I.petrana,YER,2023-03-16,237,4,YER_237.4,47.8,50.7,0.942800788954635,2423.46,24.234599999999997,S,21.7,9.3,6.1,237,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232,Hill - left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,120,I.petrana,YER,2023-03-16,232,2,YER_232.2,50.7,48.0,1.0562500000000001,2433.6000000000004,24.336000000000002,S,28.0,14.0,13.3,232,,,,,,,1.0,5.0,77.4,15.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,Hill - Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,60,I.petrana,YER,2023-03-16,100,3,YER_100.3,50.3,48.6,1.0349794238683128,2444.58,24.4458,S,23.5,12.5,9.5,100,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,115,I.petrana,YER,2023-03-16,185,4,YER_185.4,46.6,52.5,0.8876190476190476,2446.5,24.465,S,25.4,12.1,10.3,185,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237,Hill - right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,290,I.petrana,YER,2023-03-28,40,4,YER_40.4,44.4,55.6,0.7985611510791366,2468.64,24.6864,S,25.7,14.2,13.2,40,,,,,,,1.0,19.0,396.4,20.86315789473684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,270,I.petrana,YER,2023-03-22,170,4,YER_170.4,49.5,50.4,0.9821428571428572,2494.7999999999997,24.948,S,28.3,11.8,10.4,170,,,,,,,1.0,16.0,600.1,37.50625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,226,I.petrana,YER,2023-03-22,903,2,YER_903.2,47.4,53.0,0.8943396226415095,2512.2,25.122,S,27.2,12.4,9.9,903,,,,,,,1.0,24.0,324.2,13.508333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,216,I.petrana,YER,2023-03-22,918,5,YER_918.5,50.0,50.4,0.9920634920634921,2520.0,25.2,S,26.4,12.3,9.2,918,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241,Left - far,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,81,I.petrana,YER,2023-03-16,237,3,YER_237.3,47.9,52.7,0.9089184060721062,2524.33,25.2433,S,25.7,11.9,6.6,237,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,147,I.petrana,YER,2023-03-19,157,4,YER_157.4,49.4,51.1,0.9667318982387475,2524.34,25.243399999999998,S,25.7,15.4,8.8,157,,,,,,,1.0,19.0,605.6,31.873684210526317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YER300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,94,I.petrana,YER,2023-03-16,65,2,YER_65.2,45.5,55.6,0.8183453237410072,2529.8,25.298000000000002,S,22.8,13.4,8,65,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YER900,Hill - left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,246,I.petrana,YER,2023-03-22,128,4,YER_128.4,49.9,50.7,0.9842209072978303,2529.9300000000003,25.299300000000002,S,24.9,12.2,9.6,128,,,,,,,1.0,21.0,501.4,23.876190476190477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YER901,Hill - left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,22,I.petrana,YER,2023-03-09,15,4,YER_15.4,53.3,47.5,1.1221052631578947,2531.75,25.3175,S,24.9,10.8,9.7,15,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YER902,Hill - Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,235,I.petrana,YER,2023-03-22,124,4,YER_124.4,50.4,50.3,1.0019880715705767,2535.12,25.3512,S,27.3,15.3,11.9,124,,,,,,,1.0,5.0,211.9,42.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YER903,Hill - Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,167,I.petrana,YER,2023-03-19,177,2,YER_177.2,47.7,53.4,0.8932584269662922,2547.1800000000003,25.4718,S,30.8,14.1,7.9,177,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YER904,Hill - Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,273,I.petrana,YER,2023-03-22,179,3,YER_179.3,48.4,52.7,0.9184060721062618,2550.68,25.506800000000002,S,27.2,10.6,7.9,179,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YER905,Hill - left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,37,I.petrana,YER,2023-03-16,82,3,YER_82.3,48.8,52.6,0.9277566539923954,2566.88,25.668799999999997,S,28.8,17.2,8.8,82,,,,,,,1.0,20.0,612.2,30.610000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YER906,Hill - left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,289,I.petrana,YER,2023-03-28,179,5,YER_179.5,48.6,52.9,0.9187145557655955,2570.94,25.709400000000002,S,30.3,14.0,7.5,179,,,,,,,1.0,30.0,1110.1,37.00333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YER907,Hill - right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,269,I.petrana,YER,2023-03-22,170,3,YER_170.3,47.4,54.4,0.8713235294117647,2578.56,25.7856,S,31.6,14.5,8.5,170,,,,,,,1.0,27.0,1680.5,62.24074074074074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YER908,Hill - right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,233,I.petrana,YER,2023-03-22,124,2,YER_124.2,56.1,46.7,1.2012847965738758,2619.8700000000003,26.198700000000002,S,25.3,11.3,8.3,124,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YER909,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,221,I.petrana,YER,2023-03-22,193,5,YER_193.5,45.5,57.7,0.7885615251299827,2625.35,26.253500000000003,S,27.5,12.7,8.5,193,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YER910,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,292,I.petrana,YER,2023-03-28,902,2,YER_902.2,54.2,48.5,1.1175257731958763,2628.7000000000003,26.287,S,25.8,14.8,10.8,902,,,,,,,1.0,11.0,145.9,13.263636363636364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YER911,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,101,I.petrana,YER,2023-03-16,79,4,YER_79.4,51.0,52.0,0.9807692307692307,2652.0,26.52,S,24.3,12.3,6.8,79,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YER912,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,200,I.petrana,YER,2023-03-22,66,2,YER_66.2,52.4,51.0,1.0274509803921568,2672.4,26.724,S,25.9,10.4,12.2,66,,,,,,,1.0,12.0,391.4,32.61666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YER913,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,154,I.petrana,YER,2023-03-19,40,2,YER_40.2,49.6,54.0,0.9185185185185185,2678.4,26.784000000000002,S,24.1,12.6,13,40,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YER914,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,229,I.petrana,YER,2023-03-22,232,3,YER_232.3,51.0,52.6,0.9695817490494296,2682.6,26.825999999999997,S,27.0,13.3,6.9,232,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YER915,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,45,I.petrana,YER,2023-03-16,60,2,YER_60.2,51.4,52.2,0.9846743295019156,2683.08,26.8308,S,24.9,12.7,9.9,60,,,,,,,1.0,20.0,347.4,17.369999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YER916,Left-far,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,288,I.petrana,YER,2023-03-28,163,3,YER_163.3,51.6,52.0,0.9923076923076923,2683.2000000000003,26.832,S,28.7,15.8,9,163,,,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YER917,Hill - Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,274,I.petrana,YER,2023-03-22,179,4,YER_179.4,45.0,59.7,0.7537688442211055,2686.5,26.865000000000002,S,27.9,12.1,7.3,179,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YER918,Hill - left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,145,I.petrana,YER,2023-03-19,157,2,YER_157.2,44.5,60.4,0.7367549668874173,2687.7999999999997,26.878,S,30.9,15.7,6.5,157,,,,,,,1.0,13.0,305.6,23.50769230769231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YER919,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,111,I.petrana,YER,2023-03-16,181,3,YER_181.3,50.4,53.4,0.9438202247191011,2691.3599999999997,26.9136,S,31.2,11.2,8.6,181,,,,,,,1.0,19.0,541.9,28.521052631578947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YER920,Left - far,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,162,I.petrana,YER,2023-03-19,47,2,YER_47.2,41.7,65.3,0.6385911179173048,2723.01,27.230099999999997,S,29.0,16.8,9.6,47,,,,,,,1.0,36.0,1287.5,35.763888888888886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YER921,Hill - left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,66,I.petrana,YER,2023-03-16,234,3,YER_234.3,50.0,54.6,0.9157509157509157,2730.0,27.3,S,25.5,13.5,13.9,234,,,,,,,1.0,24.0,518.7,21.6125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YER922,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,36,I.petrana,YER,2023-03-16,82,2,YER_82.2,51.2,53.4,0.958801498127341,2734.08,27.3408,S,24.9,12.9,9.8,82,,,,,,,1.0,10.0,319.0,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,99,I.petrana,YER,2023-03-16,79,2,YER_79.2,51.3,53.8,0.9535315985130112,2759.9399999999996,27.5994,S,26.8,13.0,9.9,79,,,,,,,1.0,28.0,977.4,34.90714285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,12,I.petrana,YER,2023-03-09,100,1,YER_100.1,60.5,55.9,1.0822898032200359,3381.95,33.8195,M,28.2,13.5,11.3,100,8.0,3.0,5.0,2.0,2.0,4.0,1.0,42.0,831.7,19.802380952380954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,8,I.petrana,YER,2023-03-09,57,1,YER_57.1,57.2,59.9,0.9549248747913189,3426.28,34.262800000000006,M,29.7,14.6,6.2,57,8.0,3.0,5.0,2.0,1.0,3.0,1.0,6.0,216.7,36.11666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,207,I.petrana,YER,2023-03-22,53,1,YER_53.1,58.0,59.3,0.9780775716694773,3439.3999999999996,34.394,M,31.4,14.7,13.2,53,8.0,5.0,3.0,4.0,2.0,6.0,1.0,20.0,422.7,21.134999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,144,I.petrana,YER,2023-03-19,157,1,YER_157.1,52.9,57.4,0.921602787456446,3036.46,30.364600000000003,M,30.3,15.0,9.4,157,7.0,4.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,29,I.petrana,YER,2023-03-09,161,1,YER_161.1,51.7,58.9,0.8777589134125637,3045.13,30.451299999999996,M,28.9,12.5,9.3,161,7.0,2.0,5.0,1.0,5.0,6.0,1.0,10.0,296.7,29.669999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,51,I.petrana,YER,2023-03-16,918,1,YER_918.1,56.9,57.4,0.9912891986062717,3266.06,32.660599999999995,M,31.7,15.6,9.2,918,7.0,5.0,2.0,4.0,2.0,6.0,1.0,28.0,989.2,35.32857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,121,I.petrana,YER,2023-03-16,193,1,YER_193.1,54.2,62.7,0.8644338118022329,3398.34,33.9834,M,31.3,15.2,10.5,193,7.0,5.0,2.0,3.0,2.0,5.0,1.0,47.0,1360.5,28.9468085106383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,149,I.petrana,YER,2023-03-19,170,1,YER_170.1,55.2,62.0,0.8903225806451613,3422.4,34.224000000000004,M,28.5,14.6,9.4,170,7.0,5.0,2.0,5.0,2.0,7.0,1.0,38.0,1611.9,42.41842105263158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,44,I.petrana,YER,2023-03-16,60,1,YER_60.1,55.8,50.0,1.1159999999999999,2790.0,27.9,M,27.1,14.4,9.6,60,6.0,4.0,2.0,4.0,1.0,5.0,1.0,42.0,1283.1,30.549999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,136,I.petrana,YER,2023-03-19,168,1,YER_168.1,53.2,52.6,1.0114068441064639,2798.32,27.9832,M,24.6,9.7,7.2,168,6.0,3.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,119,I.petrana,YER,2023-03-16,232,1,YER_232.1,54.0,53.4,1.0112359550561798,2883.6,28.836000000000002,M,26.4,14.6,13.6,232,6.0,3.0,3.0,2.0,2.0,4.0,1.0,27.0,782.1,28.96666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,73,I.petrana,YER,2023-03-16,119,1,YER_119.1,54.2,59.4,0.9124579124579125,3219.48,32.194799999999994,M,54.9,11.2,4.5,119,6.0,4.0,2.0,2.0,0.0,2.0,1.0,5.0,168.2,33.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,166,I.petrana,YER,2023-03-19,177,1,YER_177.1,57.9,56.4,1.0265957446808511,3265.56,32.6556,M,25.6,15.5,8.5,177,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,175,I.petrana,YER,2023-03-19,30,1,YER_30.1,57.7,57.1,1.010507880910683,3294.67,32.9467,M,27.7,12.0,9.5,30,6.0,2.0,4.0,2.0,4.0,6.0,1.0,35.0,889.1,25.402857142857144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,230,I.petrana,YER,2023-03-22,217,1,YER_217.1,56.0,54.0,1.037037037037037,3024.0,30.24,M,28.7,13.4,10.4,217,5.0,2.0,3.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
