Entry,Entry_species,Species,Population,Date,Days,Day_fl,ID,Flower_No.,Genotype,Area,Length_mm,Width_mm,Ratio_len/wid,Multiplied,Multiplied_cm,Tunnel_len,Entr_len,Entr_Height,ID.1,Flowers_total,Marked,Wilted,Fruits_marked,Fruits_notmarked,Fruits_total,Fruit,Seeds,Relative fitness_seeds,Weight,Avg.weight,Fruit_set,Relative fitness_pop,Relative fitness_all,Seed_set_gen,Rel.fit.seeds.gen,Seed_set_efficiency,Rel.fit.seed.efficiency,Unnamed: 38,Unnamed: 39,AVG. Seeds,AVG. Fruit_set,AVG. Seed_set,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53
242,48,I.petrana,YER,2023-03-16,7,8,64,1,YER_64.1,Hill - Middle,56.9,56.7,1.00352733686067,3226.23,32.262299999999996,28.8,10.1,9.7,64,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.4914837956755478,3.074745709326442,,,,,,,,,,,,,,,,,,,,
243,93,I.petrana,YER,2023-03-16,7,8,65,1,YER_65.1,Hill - Middle,39.0,47.7,0.8176100628930817,1860.3000000000002,18.603,22.6,12.0,7.6,65,4.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.37287094891888695,0.7686864273316105,,,,,,,,,,,,,,,,,,,,
244,94,I.petrana,YER,2023-03-16,7,8,65,2,YER_65.2,Hill - Middle,45.5,55.6,0.8183453237410072,2529.8,25.298000000000002,22.8,13.4,8.0,65,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
245,95,I.petrana,YER,2023-03-16,7,8,65,3,YER_65.3,Hill - Middle,51.9,57.0,0.9105263157894736,2958.2999999999997,29.583,26.3,15.6,8.9,65,,,,,,,1.0,19.0,1.1962353959324967,379.8,19.989473684210527,,,,,,,,,,,,,,,,,,,,,,,
246,199,I.petrana,YER,2023-03-22,13,14,66,1,YER_66.1,Hill - Middle,50.2,50.0,1.004,2510.0,25.1,24.6,11.7,7.9,66,5.0,3.0,2.0,3.0,0.0,3.0,1.0,5.0,0.3147987884032886,105.3,21.06,0.6,0.8948902774053287,1.8448474255958653,,,,,,,,,,,,,,,,,,,,
247,200,I.petrana,YER,2023-03-22,13,14,66,2,YER_66.2,Hill - Middle,52.4,51.0,1.0274509803921568,2672.4,26.724,25.9,10.4,12.2,66,,,,,,,1.0,12.0,0.7555170921678926,391.4,32.61666666666667,,,,,,,,,,,,,,,,,,,,,,,
248,201,I.petrana,YER,2023-03-22,13,14,66,3,YER_66.3,Hill - Middle,48.5,49.4,0.9817813765182186,2395.9,23.958999999999996,24.6,12.2,9.6,66,,,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
249,202,I.petrana,YER,2023-03-22,13,14,67,1,YER_67.1,Hill - Middle,61.7,63.8,0.9670846394984327,3936.46,39.364599999999996,29.6,15.0,8.6,67,2.0,1.0,1.0,1.0,1.0,2.0,1.0,25.0,1.573993942016443,962.5,38.5,1.0,1.4914837956755478,3.074745709326442,,,,,,,,,,,,,,,,,,,,
250,49,I.petrana,YER,2023-03-16,7,8,68,1,YER_68.1,Hill - Middle,53.4,55.6,0.9604316546762589,2969.04,29.6904,28.8,13.7,9.0,68,1.0,1.0,0.0,1.0,0.0,1.0,1.0,16.0,1.0073561228905235,380.5,23.78125,1.0,1.4914837956755478,3.074745709326442,,,,,,,,,,,,,,,,,,,,
251,203,I.petrana,YER,2023-03-22,13,14,72,1,YER_72.1,Hill - Middle,47.3,55.4,0.8537906137184115,2620.4199999999996,26.204199999999997,24.2,11.4,8.9,72,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
252,204,I.petrana,YER,2023-03-22,13,14,73,1,YER_73.1,Hill - Middle,48.9,62.3,0.7849117174959872,3046.47,30.464699999999997,26.0,10.9,7.4,73,4.0,3.0,1.0,2.0,1.0,3.0,1.0,5.0,0.3147987884032886,151.3,30.26,0.75,1.118612846756661,2.306059281994832,,,,,,,,,,,,,,,,,,,,
253,205,I.petrana,YER,2023-03-22,13,14,73,2,YER_73.2,Hill - Middle,44.7,45.6,0.9802631578947368,2038.3200000000002,20.383200000000006,23.5,10.6,7.2,73,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
254,206,I.petrana,YER,2023-03-22,13,14,73,3,YER_73.3,Hill - Middle,58.6,63.2,0.9272151898734177,3703.5200000000004,37.0352,27.6,11.9,9.1,73,,,,,,,1.0,21.0,1.3221549112938122,535.1,25.48095238095238,,,,,,,,,,,,,,,,,,,,,,,
255,59,I.petrana,YER,2023-03-16,7,8,74,1,YER_74.1,Hill - Middle,54.5,59.9,0.9098497495826378,3264.5499999999997,32.645500000000006,25.5,16.6,9.0,74,2.0,1.0,1.0,1.0,1.0,2.0,1.0,23.0,1.4480744266551275,609.8,26.51304347826087,1.0,1.4914837956755478,3.074745709326442,,,,,,,,,,,,,,,,,,,,
256,96,I.petrana,YER,2023-03-16,7,8,78,1,YER_78.1,Hill - Middle,64.9,54.9,1.1821493624772315,3563.01,35.630100000000006,30.0,13.5,10.4,78,3.0,2.0,1.0,2.0,1.0,3.0,1.0,28.0,1.7628732150584163,1169.2,41.75714285714286,1.0,1.4914837956755478,3.074745709326442,,,,,,,,,,,,,,,,,,,,
257,97,I.petrana,YER,2023-03-16,7,8,78,2,YER_78.2,Hill - Middle,69.1,70.0,0.9871428571428571,4837.0,48.37,30.3,14.6,8.5,78,,,,,,,1.0,47.0,2.959108610990913,1759.1,37.42765957446808,,,,,,,,,,,,,,,,,,,,,,,
258,98,I.petrana,YER,2023-03-16,7,8,79,1,YER_79.1,Hill - Middle,63.3,58.7,1.078364565587734,3715.71,37.1571,29.5,14.5,9.4,79,7.0,5.0,2.0,4.0,1.0,5.0,1.0,26.0,1.6369536996971008,961.7,36.98846153846154,0.7142857142857143,1.065345568339677,2.196246935233173,,,,,,,,,,,,,,,,,,,,
259,99,I.petrana,YER,2023-03-16,7,8,79,2,YER_79.2,Hill - Middle,51.3,53.8,0.9535315985130112,2759.9399999999996,27.5994,26.8,13.0,9.9,79,,,,,,,1.0,28.0,1.7628732150584163,977.4,34.90714285714286,,,,,,,,,,,,,,,,,,,,,,,
260,100,I.petrana,YER,2023-03-16,7,8,79,3,YER_79.3,Hill - Middle,47.3,47.9,0.9874739039665971,2265.6699999999996,22.656699999999997,23.0,11.9,9.9,79,,,,,,,1.0,16.0,1.0073561228905235,578.9,36.18125,,,,,,,,,,,,,,,,,,,,,,,
261,101,I.petrana,YER,2023-03-16,7,8,79,4,YER_79.4,Hill - Middle,51.0,52.0,0.9807692307692307,2652.0,26.52,24.3,12.3,6.8,79,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
262,193,I.petrana,YER,2023-03-22,13,14,79,5,YER_79.5,Hill - Middle,45.6,49.1,0.9287169042769857,2238.96,22.3896,19.5,7.7,5.9,79,,,,,,,1.0,11.0,0.692557334487235,305.6,27.781818181818185,,,,,,,,,,,,,,,,,,,,,,,
263,102,I.petrana,YER,2023-03-16,7,8,80,1,YER_80.1,Hill - Middle,62.9,59.8,1.0518394648829432,3761.4199999999996,37.6142,27.9,15.3,9.3,80,7.0,3.0,4.0,3.0,2.0,5.0,1.0,34.0,2.1406317611423624,908.8,26.72941176470588,0.7142857142857143,1.065345568339677,2.196246935233173,,,,,,,,,,,,,,,,,,,,
264,103,I.petrana,YER,2023-03-16,7,8,80,2,YER_80.2,Hill - Middle,60.7,57.1,1.063047285464098,3465.9700000000003,34.6597,28.4,14.9,9.3,80,,,,,,,1.0,49.0,3.0850281263522286,822.1,16.777551020408165,,,,,,,,,,,,,,,,,,,,,,,
265,104,I.petrana,YER,2023-03-16,7,8,80,3,YER_80.3,Hill - Middle,67.4,59.6,1.1308724832214765,4017.0400000000004,40.1704,30.0,16.2,9.2,80,,,,,,,1.0,39.0,2.455430549545651,1237.0,31.71794871794872,,,,,,,,,,,,,,,,,,,,,,,
266,35,I.petrana,YER,2023-03-16,7,8,82,1,YER_82.1,Hill - Middle,67.2,61.4,1.0944625407166124,4126.08,41.2608,31.2,15.6,6.7,82,5.0,4.0,1.0,4.0,1.0,5.0,1.0,7.0,0.4407183037646041,245.6,35.08571428571428,1.0,1.4914837956755478,3.074745709326442,,,,,,,,,,,,,,,,,,,,
267,36,I.petrana,YER,2023-03-16,7,8,82,2,YER_82.2,Hill - Middle,51.2,53.4,0.958801498127341,2734.08,27.3408,24.9,12.9,9.8,82,,,,,,,1.0,10.0,0.6295975768065772,319.0,31.9,,,,,,,,,,,,,,,,,,,,,,,
268,37,I.petrana,YER,2023-03-16,7,8,82,3,YER_82.3,Hill - Middle,48.8,52.6,0.9277566539923954,2566.88,25.668799999999997,28.8,17.2,8.8,82,,,,,,,1.0,20.0,1.2591951536131545,612.2,30.610000000000003,,,,,,,,,,,,,,,,,,,,,,,
269,38,I.petrana,YER,2023-03-16,7,8,82,4,YER_82.4,Hill - Middle,61.1,54.7,1.117001828153565,3342.17,33.42170000000001,25.0,12.3,11.8,82,,,,,,,1.0,32.0,2.014712245781047,884.3,27.634375,,,,,,,,,,,,,,,,,,,,,,,
270,7,I.petrana,YER,2023-03-09,0,1,83,1,YER_83.1,Hill - Middle,66.2,59.0,1.1220338983050848,3905.8,39.058,30.4,12.0,8.5,83,5.0,2.0,3.0,1.0,3.0,4.0,1.0,41.0,2.5813500649069665,1078.2,26.297560975609755,0.8,1.1931870365404385,2.4597965674611544,,,,,,,,,,,,,,,,,,,,
271,194,I.petrana,YER,2023-03-22,13,14,83,2,YER_83.2,Hill - Middle,30.9,41.1,0.7518248175182481,1269.99,12.6999,17.0,7.7,6.0,83,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
272,195,I.petrana,YER,2023-03-22,13,14,84,1,YER_84.1,Hill - Middle,73.6,40.0,1.8399999999999999,2944.0,29.439999999999998,25.4,11.0,9.3,84,1.0,1.0,0.0,1.0,0.0,1.0,1.0,11.0,0.692557334487235,412.7,37.518181818181816,1.0,1.4914837956755478,3.074745709326442,,,,,,,,,,,,,,,,,,,,
273,43,I.petrana,YER,2023-03-16,7,8,87,1,YER_87.1,Hill - Middle,45.5,47.1,0.9660297239915074,2143.05,21.4305,22.1,11.3,9.3,87,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
274,291,I.petrana,YER,2023-03-28,19,20,87,2,YER_87.2,Hill - Middle,55.4,56.3,0.9840142095914742,3119.02,31.1902,22.2,13.6,11.6,87,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
275,40,I.petrana,YER,2023-03-16,7,8,88,1,YER_88.1,Hill - Middle,64.4,63.5,1.0141732283464568,4089.4000000000005,40.894,29.5,12.8,7.8,88,7.0,4.0,3.0,3.0,3.0,6.0,1.0,41.0,2.5813500649069665,941.9,22.973170731707317,0.8571428571428571,1.2784146820076123,2.6354963222798076,,,,,,,,,,,,,,,,,,,,
276,41,I.petrana,YER,2023-03-16,7,8,88,2,YER_88.2,Hill - Middle,62.7,68.3,0.9180087847730601,4282.41,42.8241,32.2,12.2,7.5,88,,,,,,,1.0,53.0,3.336867157074859,1179.7,22.258490566037736,,,,,,,,,,,,,,,,,,,,,,,
277,42,I.petrana,YER,2023-03-16,7,8,88,3,YER_88.3,Hill - Middle,65.0,60.0,1.0833333333333333,3900.0,39.0,29.8,14.3,8.8,88,,,,,,,1.0,14.0,0.8814366075292082,313.6,22.400000000000002,,,,,,,,,,,,,,,,,,,,,,,
278,196,I.petrana,YER,2023-03-22,13,14,88,4,YER_88.4,Hill - Middle,54.1,41.7,1.2973621103117505,2255.9700000000003,22.5597,20.8,9.7,4.9,88,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
279,92,I.petrana,YER,2023-03-16,7,8,90,1,YER_90.1,Hill - Middle,45.7,63.9,0.7151799687010956,2920.23,29.2023,25.9,13.7,11.9,90,1.0,1.0,0.0,1.0,0.0,1.0,1.0,13.0,0.8184768498485504,189.1,14.546153846153846,1.0,1.4914837956755478,3.074745709326442,,,,,,,,,,,,,,,,,,,,
280,10,I.petrana,YER,2023-03-09,0,1,97,1,YER_97.1,Hill - Middle,70.2,66.7,1.0524737631184409,4682.34,46.8234,32.4,13.4,8.1,97,4.0,2.0,2.0,2.0,0.0,2.0,1.0,13.0,0.8184768498485504,568.8,43.75384615384615,0.5,0.7457418978377739,1.537372854663221,,,,,,,,,,,,,,,,,,,,
281,64,I.petrana,YER,2023-03-16,7,8,97,2,YER_97.2,Hill - Middle,47.4,58.7,0.807495741056218,2782.38,27.823800000000002,31.7,14.1,6.9,97,,,,,,,1.0,15.0,0.9443963652098658,577.9,38.526666666666664,,,,,,,,,,,,,,,,,,,,,,,
282,212,I.petrana,YER,2023-03-22,13,14,98,1,YER_98.1,Hill - Middle,52.8,52.3,1.0095602294455066,2761.4399999999996,27.614399999999993,28.3,11.9,9.2,98,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
283,11,I.petrana,YER,2023-03-09,0,1,99,1,YER_99.1,Hill - Middle,54.8,46.0,1.191304347826087,2520.7999999999997,25.207999999999995,26.1,13.3,6.6,99,8.0,4.0,4.0,2.0,2.0,4.0,1.0,26.0,1.6369536996971008,511.6,19.676923076923078,0.5,0.7457418978377739,1.537372854663221,,,,,,,,,,,,,,,,,,,,
284,61,I.petrana,YER,2023-03-16,7,8,99,2,YER_99.2,Hill - Middle,49.3,47.0,1.048936170212766,2317.1,23.171,24.0,13.2,8.1,99,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
285,62,I.petrana,YER,2023-03-16,7,8,99,3,YER_99.3,Hill - Middle,45.8,40.8,1.1225490196078431,1868.6399999999996,18.6864,21.4,10.0,8.3,99,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
286,63,I.petrana,YER,2023-03-16,7,8,99,4,YER_99.4,Hill - Middle,49.3,48.6,1.01440329218107,2395.98,23.9598,27.8,14.3,8.4,99,,,,,,,1.0,22.0,1.38511466897447,188.2,8.554545454545455,,,,,,,,,,,,,,,,,,,,,,,
287,12,I.petrana,YER,2023-03-09,0,1,100,1,YER_100.1,Hill - Middle,60.5,55.9,1.0822898032200359,3381.95,33.8195,28.2,13.5,11.3,100,8.0,3.0,5.0,2.0,2.0,4.0,1.0,42.0,2.6443098225876245,831.7,19.802380952380954,0.5,0.7457418978377739,1.537372854663221,,,,,,,,,,,,,,,,,,,,
288,13,I.petrana,YER,2023-03-09,0,1,100,2,YER_100.2,Hill - Middle,55.6,53.2,1.045112781954887,2957.92,29.579200000000004,23.7,10.9,10.3,100,,,,,,,1.0,27.0,1.6999134573777586,565.0,20.925925925925927,,,,,,,,,,,,,,,,,,,,,,,
289,60,I.petrana,YER,2023-03-16,7,8,100,3,YER_100.3,Hill - Middle,50.3,48.6,1.0349794238683128,2444.58,24.4458,23.5,12.5,9.5,100,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
290,88,I.petrana,YER,2023-03-16,7,8,105,1,YER_105.1,Hill - Middle,40.2,56.0,0.7178571428571429,2251.2000000000003,22.512,25.6,11.5,6.9,105,2.0,2.0,0.0,2.0,0.0,2.0,1.0,25.0,1.573993942016443,578.5,23.14,1.0,1.4914837956755478,3.074745709326442,,,,,,,,,,,,,,,,,,,,
291,89,I.petrana,YER,2023-03-16,7,8,105,2,YER_105.2,Hill - Middle,51.4,61.7,0.8330632090761749,3171.38,31.7138,28.4,13.5,9.3,105,,,,,,,1.0,53.0,3.336867157074859,1424.8,26.883018867924527,,,,,,,,,,,,,,,,,,,,,,,
292,87,I.petrana,YER,2023-03-16,7,8,106,1,YER_106.1,Hill - Middle,44.8,51.9,0.8631984585741811,2325.12,23.251199999999994,23.3,10.1,6.3,106,3.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.9943225304503652,2.049830472884295,,,,,,,,,,,,,,,,,,,,
293,191,I.petrana,YER,2023-03-19,10,11,108,1,YER_108.1,Hill - Middle,53.0,67.5,0.7851851851851852,3577.5,35.775,23.5,13.8,6.5,108,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
294,192,I.petrana,YER,2023-03-19,10,11,108,2,YER_108.2,Hill - Middle,55.0,51.3,1.0721247563352827,2821.5,28.215,20.5,9.9,9.0,108,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
295,80,I.petrana,YER,2023-03-16,7,8,112,1,YER_112.1,Hill - right,45.8,52.6,0.8707224334600759,2409.08,24.090799999999998,26.2,12.5,7.1,112,2.0,1.0,1.0,1.0,1.0,2.0,1.0,18.0,1.133275638251839,456.2,25.344444444444445,1.0,1.4914837956755478,3.074745709326442,,,,,,,,,,,,,,,,,,,,
296,79,I.petrana,YER,2023-03-16,7,8,115,1,YER_115.1,Hill - right,56.8,60.5,0.9388429752066115,3436.3999999999996,34.364,31.0,15.0,9.2,115,4.0,2.0,2.0,2.0,0.0,2.0,1.0,11.0,0.692557334487235,242.1,22.009090909090908,0.5,0.7457418978377739,1.537372854663221,,,,,,,,,,,,,,,,,,,,
297,248,I.petrana,YER,2023-03-22,13,14,115,2,YER_115.2,Hill - right,52.0,59.6,0.87248322147651,3099.2000000000003,30.992,32.2,15.9,7.2,115,,,,,,,1.0,14.0,0.8814366075292082,412.6,29.47142857142857,,,,,,,,,,,,,,,,,,,,,,,
298,245,I.petrana,YER,2023-03-22,13,14,117,1,YER_117.1,Hill - right,47.7,49.5,0.9636363636363637,2361.15,23.611500000000003,24.1,12.7,8.3,117,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.7457418978377739,1.537372854663221,,,,,,,,,,,,,,,,,,,,
299,242,I.petrana,YER,2023-03-22,13,14,118,1,YER_118.1,Hill - right,63.4,63.4,1.0,4019.56,40.1956,29.2,12.3,7.8,118,3.0,3.0,0.0,1.0,0.0,1.0,1.0,25.0,1.573993942016443,1900.6,76.024,0.3333333333333333,0.4971612652251826,1.0249152364421474,,,,,,,,,,,,,,,,,,,,
300,243,I.petrana,YER,2023-03-22,13,14,118,2,YER_118.2,Hill - right,63.4,64.3,0.9860031104199067,4076.62,40.7662,22.2,11.9,8.6,118,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
301,244,I.petrana,YER,2023-03-22,13,14,118,3,YER_118.3,Hill - right,58.3,76.2,0.7650918635170603,4442.46,44.4246,25.2,8.2,6.7,118,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
302,73,I.petrana,YER,2023-03-16,7,8,119,1,YER_119.1,Hill - right,54.2,59.4,0.9124579124579125,3219.48,32.194799999999994,54.9,11.2,4.5,119,6.0,4.0,2.0,2.0,0.0,2.0,1.0,5.0,0.3147987884032886,168.2,33.64,0.3333333333333333,0.4971612652251826,1.0249152364421474,,,,,,,,,,,,,,,,,,,,
303,74,I.petrana,YER,2023-03-16,7,8,119,2,YER_119.2,Hill - right,54.7,56.2,0.9733096085409253,3074.1400000000003,30.741400000000006,25.9,8.9,7.7,119,,,,,,,1.0,11.0,0.692557334487235,128.4,11.672727272727274,,,,,,,,,,,,,,,,,,,,,,,
304,240,I.petrana,YER,2023-03-22,13,14,119,3,YER_119.3,Hill - right,46.5,47.8,0.9728033472803348,2222.7,22.227,22.7,8.8,5.6,119,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
305,241,I.petrana,YER,2023-03-22,13,14,119,4,YER_119.4,Hill - right,42.4,46.4,0.9137931034482759,1967.36,19.6736,20.5,10.0,6.5,119,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
306,237,I.petrana,YER,2023-03-22,13,14,120,1,YER_120.1,Hill - right,55.8,58.8,0.9489795918367346,3281.0399999999995,32.8104,29.6,13.7,7.9,120,5.0,3.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8948902774053287,1.8448474255958653,,,,,,,,,,,,,,,,,,,,
307,238,I.petrana,YER,2023-03-22,13,14,120,2,YER_120.2,Hill - right,61.2,85.5,0.7157894736842105,5232.6,52.32600000000001,30.8,11.4,12.5,120,,,,,,,1.0,18.0,1.133275638251839,476.9,26.494444444444444,,,,,,,,,,,,,,,,,,,,,,,
308,239,I.petrana,YER,2023-03-22,13,14,120,3,YER_120.3,Hill - right,49.9,61.8,0.8074433656957929,3083.8199999999997,30.8382,26.8,13.1,6.9,120,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
309,91,I.petrana,YER,2023-03-16,7,8,121,1,YER_121.1,Hill - right,74.0,77.3,0.9573091849935317,5720.2,57.202,34.7,11.7,9.0,121,3.0,2.0,1.0,2.0,1.0,3.0,1.0,6.0,0.3777585460839463,256.7,42.78333333333333,1.0,1.4914837956755478,3.074745709326442,,,,,,,,,,,,,,,,,,,,
310,236,I.petrana,YER,2023-03-22,13,14,121,2,YER_121.2,Hill - right,42.8,65.0,0.6584615384615384,2782.0,27.819999999999997,29.5,13.9,7.1,121,,,,,,,1.0,11.0,0.692557334487235,408.2,37.10909090909091,,,,,,,,,,,,,,,,,,,,,,,
311,4,I.petrana,YER,2023-03-09,0,1,122,1,YER_122.1,Hill - right,53.2,49.5,1.0747474747474748,2633.4,26.334000000000003,25.8,11.8,7.4,122,2.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0,0.3777585460839463,118.6,19.766666666666666,0.5,0.7457418978377739,1.537372854663221,,,,,,,,,,,,,,,,,,,,
312,71,I.petrana,YER,2023-03-16,7,8,123,1,YER_123.1,Hill - right,49.8,57.8,0.8615916955017301,2878.4399999999996,28.784399999999994,26.4,14.8,8.6,123,2.0,2.0,0.0,1.0,0.0,1.0,1.0,33.0,2.077672003461705,535.6,16.23030303030303,0.5,0.7457418978377739,1.537372854663221,,,,,,,,,,,,,,,,,,,,
313,72,I.petrana,YER,2023-03-16,7,8,123,2,YER_123.2,Hill - right,34.2,49.4,0.6923076923076924,1689.48,16.8948,14.9,11.4,9.9,123,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
314,90,I.petrana,YER,2023-03-16,7,8,124,1,YER_124.1,Hill - right,64.2,56.8,1.1302816901408452,3646.56,36.465599999999995,28.6,14.3,9.3,124,4.0,4.0,0.0,3.0,0.0,3.0,1.0,35.0,2.2035915188230204,1085.9,31.025714285714287,0.75,1.118612846756661,2.306059281994832,,,,,,,,,,,,,,,,,,,,
315,233,I.petrana,YER,2023-03-22,13,14,124,2,YER_124.2,Hill - right,56.1,46.7,1.2012847965738758,2619.8700000000003,26.198700000000002,25.3,11.3,8.3,124,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
316,234,I.petrana,YER,2023-03-22,13,14,124,3,YER_124.3,Hill - right,58.9,49.1,1.1995926680244398,2891.9900000000002,28.9199,26.3,14.3,9.0,124,,,,,,,1.0,20.0,1.2591951536131545,530.5,26.525,,,,,,,,,,,,,,,,,,,,,,,
317,235,I.petrana,YER,2023-03-22,13,14,124,4,YER_124.4,Hill - right,50.4,50.3,1.0019880715705767,2535.12,25.3512,27.3,15.3,11.9,124,,,,,,,1.0,5.0,0.3147987884032886,211.9,42.38,,,,,,,,,,,,,,,,,,,,,,,
318,3,I.petrana,YER,2023-03-09,0,1,127,1,YER_127.1,Hill - right,60.5,59.3,1.0202360876897134,3587.6499999999996,35.8765,29.0,9.9,7.1,127,8.0,4.0,4.0,2.0,1.0,3.0,1.0,28.0,1.7628732150584163,838.3,29.939285714285713,0.375,0.5593064233783305,1.153029640997416,,,,,,,,,,,,,,,,,,,,
319,75,I.petrana,YER,2023-03-16,7,8,127,2,YER_127.2,Hill - right,55.0,77.3,0.7115135834411385,4251.5,42.515,30.1,13.5,7.5,127,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
320,76,I.petrana,YER,2023-03-16,7,8,127,3,YER_127.3,Hill - right,47.1,70.9,0.6643159379407616,3339.3900000000003,33.3939,27.5,10.6,6.5,127,,,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
321,77,I.petrana,YER,2023-03-16,7,8,127,4,YER_127.4,Hill - right,47.2,50.9,0.9273084479371317,2402.48,24.024800000000003,25.8,9.9,6.4,127,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
322,1,I.petrana,YER,2023-03-09,0,1,128,1,YER_128.1,Hill - right,67.4,55.8,1.2078853046594984,3760.92,37.6092,30.9,13.8,8.9,128,8.0,5.0,3.0,5.0,3.0,8.0,1.0,64.0,4.029424491562094,2359.8,36.871875,1.0,1.4914837956755478,3.074745709326442,,,,,,,,,,,,,,,,,,,,
323,2,I.petrana,YER,2023-03-09,0,1,128,2,YER_128.2,Hill - right,65.5,64.0,1.0234375,4192.0,41.92,29.2,12.1,7.3,128,,,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
324,78,I.petrana,YER,2023-03-16,7,8,128,3,YER_128.3,Hill - right,54.3,66.6,0.8153153153153153,3616.3799999999997,36.163799999999995,32.8,12.9,8.8,128,,,,,,,1.0,79.0,4.97382085677196,2509.9,31.770886075949367,,,,,,,,,,,,,,,,,,,,,,,
325,246,I.petrana,YER,2023-03-22,13,14,128,4,YER_128.4,Hill - right,49.9,50.7,0.9842209072978303,2529.9300000000003,25.299300000000002,24.9,12.2,9.6,128,,,,,,,1.0,21.0,1.3221549112938122,501.4,23.876190476190477,,,,,,,,,,,,,,,,,,,,,,,
326,247,I.petrana,YER,2023-03-22,13,14,128,5,YER_128.5,Hill - right,43.8,51.5,0.8504854368932039,2255.7,22.557000000000002,26.9,12.3,5.8,128,,,,,,,1.0,22.0,1.38511466897447,672.0,30.545454545454547,,,,,,,,,,,,,,,,,,,,,,,
327,129,I.petrana,YER,2023-03-16,7,8,131,1,YER_131.1,Left - Far,51.8,50.6,1.0237154150197627,2621.08,26.210800000000003,25.2,12.0,7.9,131,1.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,261,I.petrana,YER,2023-03-22,13,14,135,1,YER_135.1,Middle - stream,62.4,59.2,1.054054054054054,3694.08,36.9408,26.3,15.4,11.2,135,3.0,2.0,1.0,2.0,1.0,3.0,1.0,25.0,1.573993942016443,507.6,20.304000000000002,1.0,1.4914837956755478,3.074745709326442,,,,,,,,,,,,,,,,,,,,
329,287,I.petrana,YER,2023-03-28,19,20,135,2,YER_135.2,Middle - stream,55.6,56.1,0.9910873440285205,3119.1600000000003,31.191600000000005,29.1,15.9,7.3,135,,,,,,,1.0,7.0,0.4407183037646041,261.6,37.371428571428574,,,,,,,,,,,,,,,,,,,,,,,
